country_code,postal_code,town,state,latitude,longitude
MX,20010,Aguascalientes,Aguascalientes,21.9644,-102.3192
MX,20016,Aguascalientes,Aguascalientes,21.888,-102.3074
MX,20018,Aguascalientes,Aguascalientes,21.9644,-102.3192
MX,20020,Aguascalientes,Aguascalientes,21.783,-102.3333
MX,20029,Aguascalientes,Aguascalientes,21.8376,-102.321
MX,20030,Aguascalientes,Aguascalientes,21.8907,-102.3013
MX,20040,Aguascalientes,Aguascalientes,21.892,-102.3036
MX,20049,Aguascalientes,Aguascalientes,21.9725,-102.3114
MX,20050,Aguascalientes,Aguascalientes,21.8061,-102.2804
MX,20059,Aguascalientes,Aguascalientes,21.8197,-102.2364
MX,20060,Aguascalientes,Aguascalientes,21.8734,-102.2806
MX,20064,Aguascalientes,Aguascalientes,21.8734,-102.2806
MX,20070,Aguascalientes,Aguascalientes,21.8734,-102.2806
MX,20078,Aguascalientes,Aguascalientes,21.8734,-102.2806
MX,20080,Aguascalientes,Aguascalientes,21.8734,-102.2806
MX,20089,Aguascalientes,Aguascalientes,21.8734,-102.2806
MX,20100,Aguascalientes,Aguascalientes,21.8912,-102.2913
MX,20110,Aguascalientes,Aguascalientes,21.8484,-102.3247
MX,20115,Aguascalientes,Aguascalientes,21.8542,-102.2175
MX,20116,Aguascalientes,Aguascalientes,21.8807,-102.3585
MX,20117,Aguascalientes,Aguascalientes,21.8484,-102.3247
MX,20118,Aguascalientes,Aguascalientes,21.7458,-102.3303
MX,20119,Aguascalientes,Aguascalientes,21.8484,-102.3247
MX,20120,Aguascalientes,Aguascalientes,22.0161,-102.1909
MX,20123,Aguascalientes,Aguascalientes,22.0161,-102.1909
MX,20124,Aguascalientes,Aguascalientes,22.0161,-102.1909
MX,20126,Aguascalientes,Aguascalientes,21.9266,-102.2597
MX,20127,Aguascalientes,Aguascalientes,22.0161,-102.1909
MX,20129,Aguascalientes,Aguascalientes,22.0161,-102.1909
MX,20130,Aguascalientes,Aguascalientes,21.7806,-102.3478
MX,20135,Aguascalientes,Aguascalientes,21.9564,-102.2842
MX,20136,Aguascalientes,Aguascalientes,21.7089,-102.3528
MX,20137,Aguascalientes,Aguascalientes,21.8636,-102.3244
MX,20138,Aguascalientes,Aguascalientes,21.8636,-102.3244
MX,20140,Aguascalientes,Aguascalientes,21.8443,-102.2682
MX,20146,Aguascalientes,Aguascalientes,21.8115,-102.2957
MX,20149,Aguascalientes,Aguascalientes,21.918,-102.2603
MX,20150,Aguascalientes,Aguascalientes,21.8125,-102.3203
MX,20157,Aguascalientes,Aguascalientes,21.9235,-102.2752
MX,20158,Aguascalientes,Aguascalientes,21.8495,-102.3052
MX,20159,Aguascalientes,Aguascalientes,21.8495,-102.3052
MX,20160,Aguascalientes,Aguascalientes,21.7561,-102.305
MX,20164,Aguascalientes,Aguascalientes,21.7561,-102.305
MX,20169,Aguascalientes,Aguascalientes,21.7561,-102.305
MX,20170,Aguascalientes,Aguascalientes,21.8066,-102.2016
MX,20172,Aguascalientes,Aguascalientes,21.9222,-102.2375
MX,20174,Aguascalientes,Aguascalientes,21.7883,-102.1242
MX,20175,Aguascalientes,Aguascalientes,21.8996,-102.2112
MX,20177,Aguascalientes,Aguascalientes,21.8996,-102.2112
MX,20179,Aguascalientes,Aguascalientes,21.9186,-102.2668
MX,20180,Aguascalientes,Aguascalientes,21.8963,-102.2672
MX,20190,Aguascalientes,Aguascalientes,21.6858,-102.4515
MX,20196,Aguascalientes,Aguascalientes,21.8747,-102.2544
MX,20198,Aguascalientes,Aguascalientes,21.8614,-102.3127
MX,20199,Aguascalientes,Aguascalientes,21.8614,-102.3127
MX,20200,Aguascalientes,Aguascalientes,21.8249,-102.3275
MX,20205,Aguascalientes,Aguascalientes,21.8287,-102.3265
MX,20206,Aguascalientes,Aguascalientes,21.8442,-102.3225
MX,20207,Aguascalientes,Aguascalientes,21.8287,-102.3265
MX,20208,Aguascalientes,Aguascalientes,21.8287,-102.3265
MX,20210,Aguascalientes,Aguascalientes,22.003,-102.1098
MX,20216,Aguascalientes,Aguascalientes,22.003,-102.1098
MX,20217,Aguascalientes,Aguascalientes,22.003,-102.1098
MX,20218,Aguascalientes,Aguascalientes,21.8895,-102.2537
MX,20219,Aguascalientes,Aguascalientes,21.9072,-102.2028
MX,20220,Aguascalientes,Aguascalientes,21.8799,-102.208
MX,20229,Aguascalientes,Aguascalientes,21.9483,-102.1202
MX,20230,Aguascalientes,Aguascalientes,21.8142,-102.2
MX,20234,Aguascalientes,Aguascalientes,21.8767,-102.1885
MX,20235,Aguascalientes,Aguascalientes,21.8767,-102.1885
MX,20236,Aguascalientes,Aguascalientes,21.8767,-102.1885
MX,20237,Aguascalientes,Aguascalientes,21.9364,-102.2725
MX,20238,Aguascalientes,Aguascalientes,21.8767,-102.1885
MX,20239,Aguascalientes,Aguascalientes,21.8115,-102.2957
MX,20240,Aguascalientes,Aguascalientes,21.8836,-102.4273
MX,20247,Aguascalientes,Aguascalientes,22.0085,-102.4813
MX,20248,Aguascalientes,Aguascalientes,22.0085,-102.4813
MX,20249,Aguascalientes,Aguascalientes,21.8115,-102.2957
MX,20250,Aguascalientes,Aguascalientes,21.8699,-102.3054
MX,20255,Aguascalientes,Aguascalientes,22.0114,-102.2116
MX,20256,Aguascalientes,Aguascalientes,22.0114,-102.2116
MX,20257,Aguascalientes,Aguascalientes,21.8115,-102.2957
MX,20259,Aguascalientes,Aguascalientes,21.9114,-102.2536
MX,20260,Aguascalientes,Aguascalientes,21.8461,-102.2703
MX,20263,Aguascalientes,Aguascalientes,21.8086,-102.2834
MX,20264,Aguascalientes,Aguascalientes,21.8461,-102.2703
MX,20265,Aguascalientes,Aguascalientes,21.8461,-102.2703
MX,20266,Aguascalientes,Aguascalientes,21.784,-102.2268
MX,20267,Aguascalientes,Aguascalientes,21.8461,-102.2703
MX,20268,Aguascalientes,Aguascalientes,21.8461,-102.2703
MX,20269,Aguascalientes,Aguascalientes,21.8461,-102.2703
MX,20270,Aguascalientes,Aguascalientes,21.8956,-102.2705
MX,20276,Aguascalientes,Aguascalientes,21.8956,-102.2705
MX,20277,Aguascalientes,Aguascalientes,21.8956,-102.2705
MX,20278,Aguascalientes,Aguascalientes,21.8956,-102.2705
MX,20280,Aguascalientes,Aguascalientes,21.8518,-102.2122
MX,20283,Aguascalientes,Aguascalientes,21.8518,-102.2122
MX,20284,Aguascalientes,Aguascalientes,21.7991,-102.2217
MX,20285,Aguascalientes,Aguascalientes,21.8518,-102.2122
MX,20286,Aguascalientes,Aguascalientes,21.8518,-102.2122
MX,20287,Aguascalientes,Aguascalientes,21.8518,-102.2122
MX,20288,Aguascalientes,Aguascalientes,21.8518,-102.2122
MX,20289,Aguascalientes,Aguascalientes,21.8518,-102.2122
MX,20290,Aguascalientes,Aguascalientes,21.7897,-102.2797
MX,20291,Aguascalientes,Aguascalientes,21.8098,-102.265
MX,20296,Aguascalientes,Aguascalientes,21.8098,-102.265
MX,20297,Aguascalientes,Aguascalientes,21.8558,-102.2732
MX,20298,Aguascalientes,Aguascalientes,21.8033,-102.2592
MX,20299,Aguascalientes,Aguascalientes,21.8098,-102.265
MX,20310,Aguascalientes,Aguascalientes,21.8772,-102.3579
MX,20311,Aguascalientes,Aguascalientes,21.9274,-102.3193
MX,20313,Aguascalientes,Aguascalientes,21.8305,-102.3538
MX,20314,Aguascalientes,Aguascalientes,21.8942,-102.3708
MX,20315,Aguascalientes,Aguascalientes,21.8644,-102.3536
MX,20316,Aguascalientes,Aguascalientes,21.876,-102.3529
MX,20317,Aguascalientes,Aguascalientes,21.855,-102.3787
MX,20319,Aguascalientes,Aguascalientes,21.8814,-102.3669
MX,20320,Aguascalientes,Aguascalientes,21.9578,-102.2473
MX,20321,Aguascalientes,Aguascalientes,21.9141,-102.2945
MX,20322,Aguascalientes,Aguascalientes,21.9578,-102.2473
MX,20323,Aguascalientes,Aguascalientes,22.0486,-102.1154
MX,20324,Aguascalientes,Aguascalientes,22.0153,-102.1458
MX,20326,Aguascalientes,Aguascalientes,21.8865,-102.3028
MX,20328,Aguascalientes,Aguascalientes,21.9578,-102.2473
MX,20329,Aguascalientes,Aguascalientes,21.9027,-102.3035
MX,20340,Aguascalientes,Aguascalientes,21.7436,-102.3248
MX,20341,Aguascalientes,Aguascalientes,21.6875,-102.4481
MX,20342,Aguascalientes,Aguascalientes,21.8173,-102.2928
MX,20344,Aguascalientes,Aguascalientes,21.8253,-102.1878
MX,20345,Aguascalientes,Aguascalientes,21.7578,-102.3288
MX,20346,Aguascalientes,Aguascalientes,21.7817,-102.4675
MX,20348,Aguascalientes,Aguascalientes,21.6747,-102.3001
MX,20349,Aguascalientes,Aguascalientes,21.7578,-102.3288
MX,20363,Aguascalientes,Aguascalientes,21.9516,-102.1532
MX,20364,Aguascalientes,Aguascalientes,21.9521,-102.224
MX,20366,Aguascalientes,Aguascalientes,21.8744,-102.2256
MX,20367,Aguascalientes,Aguascalientes,21.8781,-102.2383
MX,20369,Aguascalientes,Aguascalientes,21.8451,-102.2442
MX,20370,Aguascalientes,Aguascalientes,21.8625,-102.4
MX,20371,Aguascalientes,Aguascalientes,21.8344,-102.3728
MX,20372,Aguascalientes,Aguascalientes,21.7785,-102.3786
MX,20373,Aguascalientes,Aguascalientes,21.7706,-102.5058
MX,20375,Aguascalientes,Aguascalientes,21.704,-102.3421
MX,20376,Aguascalientes,Aguascalientes,21.7312,-102.4989
MX,20377,Aguascalientes,Aguascalientes,21.7255,-102.4334
MX,20379,Aguascalientes,Aguascalientes,21.6639,-102.372
MX,20384,Aguascalientes,Aguascalientes,21.8545,-102.2037
MX,20385,Aguascalientes,Aguascalientes,21.8117,-102.2928
MX,20386,Aguascalientes,Aguascalientes,21.786,-102.2014
MX,20389,Aguascalientes,Aguascalientes,21.7813,-102.0895
MX,20390,Aguascalientes,Aguascalientes,21.7268,-102.2687
MX,20391,Aguascalientes,Aguascalientes,21.7676,-102.3617
MX,20392,Aguascalientes,Aguascalientes,21.756,-102.3022
MX,20393,Aguascalientes,Aguascalientes,21.7268,-102.2687
MX,20394,Aguascalientes,Aguascalientes,21.7268,-102.2687
MX,20395,Aguascalientes,Aguascalientes,21.7349,-102.1731
MX,20396,Aguascalientes,Aguascalientes,21.7139,-102.2856
MX,20399,Aguascalientes,Aguascalientes,21.6667,-102.3
MX,20700,Asientos,Aguascalientes,22.077,-102.0555
MX,20704,Asientos,Aguascalientes,22.1036,-102.0851
MX,20705,Asientos,Aguascalientes,22.0517,-102.0189
MX,20708,Asientos,Aguascalientes,22.0688,-102.0634
MX,20709,Asientos,Aguascalientes,22.0392,-102.0946
MX,20710,Asientos,Aguascalientes,22.2297,-102.105
MX,20712,Asientos,Aguascalientes,22.2297,-102.105
MX,20713,Asientos,Aguascalientes,22.2297,-102.105
MX,20714,Asientos,Aguascalientes,22.2297,-102.105
MX,20715,Asientos,Aguascalientes,22.2297,-102.105
MX,20716,Asientos,Aguascalientes,22.2297,-102.105
MX,20717,Asientos,Aguascalientes,22.2297,-102.105
MX,20720,Asientos,Aguascalientes,22.2347,-102.0285
MX,20721,Asientos,Aguascalientes,22.2167,-102.05
MX,20722,Asientos,Aguascalientes,22.1943,-102.0194
MX,20723,Asientos,Aguascalientes,22.2916,-102.0526
MX,20724,Asientos,Aguascalientes,22.2299,-102.0578
MX,20727,Asientos,Aguascalientes,22.2299,-102.0578
MX,20728,Asientos,Aguascalientes,22.1264,-102.0455
MX,20729,Asientos,Aguascalientes,22.1403,-102.1375
MX,20730,Asientos,Aguascalientes,22.1628,-102.0947
MX,20732,Asientos,Aguascalientes,22.177,-102.0118
MX,20734,Asientos,Aguascalientes,22.1714,-102.027
MX,20736,Asientos,Aguascalientes,22.1456,-102.0258
MX,20738,Asientos,Aguascalientes,22.1348,-102.0331
MX,20739,Asientos,Aguascalientes,22.1281,-102.0497
MX,20740,Asientos,Aguascalientes,22.1339,-102.1083
MX,20741,Asientos,Aguascalientes,22.1958,-102.1482
MX,20742,Asientos,Aguascalientes,22.1729,-102.0905
MX,20744,Asientos,Aguascalientes,22.1029,-102.1449
MX,20746,Asientos,Aguascalientes,22.1033,-102.1828
MX,20748,Asientos,Aguascalientes,22.1021,-102.1739
MX,20749,Asientos,Aguascalientes,22.0906,-102.1819
MX,20750,Asientos,Aguascalientes,22.1239,-102.0615
MX,20760,Asientos,Aguascalientes,22.0624,-102.0945
MX,20765,Asientos,Aguascalientes,22.0501,-102.0493
MX,20768,Asientos,Aguascalientes,22.0563,-102.0719
MX,20770,Asientos,Aguascalientes,22.0894,-101.9421
MX,20771,Asientos,Aguascalientes,22.0572,-101.9289
MX,20773,Asientos,Aguascalientes,22.0522,-101.9166
MX,20775,Asientos,Aguascalientes,22.0391,-101.9061
MX,20777,Asientos,Aguascalientes,22.0283,-101.9
MX,20779,Asientos,Aguascalientes,22.0313,-101.9329
MX,20780,Asientos,Aguascalientes,22.1164,-101.9789
MX,20782,Asientos,Aguascalientes,22.1199,-102.0052
MX,20785,Asientos,Aguascalientes,22.0881,-101.9817
MX,20790,Asientos,Aguascalientes,22.0879,-101.969
MX,20792,Asientos,Aguascalientes,22.045,-101.8692
MX,20794,Asientos,Aguascalientes,22.039,-101.8922
MX,20795,Asientos,Aguascalientes,22.0372,-101.9592
MX,20796,Asientos,Aguascalientes,22.0269,-101.8704
MX,20797,Asientos,Aguascalientes,22.036,-101.9013
MX,20799,Asientos,Aguascalientes,21.9891,-101.8786
MX,20800,Calvillo,Aguascalientes,21.8614,-102.7027
MX,20802,Calvillo,Aguascalientes,21.8839,-102.7124
MX,20803,Calvillo,Aguascalientes,21.8532,-102.6994
MX,20804,Calvillo,Aguascalientes,21.868,-102.6881
MX,20805,Calvillo,Aguascalientes,21.8659,-102.7276
MX,20810,Calvillo,Aguascalientes,22.0425,-102.682
MX,20814,Calvillo,Aguascalientes,21.9721,-102.6129
MX,20816,Calvillo,Aguascalientes,21.9681,-102.6582
MX,20820,Calvillo,Aguascalientes,21.912,-102.6966
MX,20824,Calvillo,Aguascalientes,21.9661,-102.5921
MX,20830,Calvillo,Aguascalientes,21.8669,-102.6882
MX,20832,Calvillo,Aguascalientes,21.8822,-102.6237
MX,20834,Calvillo,Aguascalientes,21.8877,-102.6665
MX,20840,Calvillo,Aguascalientes,21.8792,-102.6518
MX,20842,Calvillo,Aguascalientes,21.8011,-102.621
MX,20844,Calvillo,Aguascalientes,21.8324,-102.6333
MX,20850,Calvillo,Aguascalientes,21.8179,-102.7305
MX,20852,Calvillo,Aguascalientes,21.8075,-102.7028
MX,20854,Calvillo,Aguascalientes,21.7698,-102.7438
MX,20856,Calvillo,Aguascalientes,21.7618,-102.765
MX,20860,Calvillo,Aguascalientes,21.8322,-102.7743
MX,20862,Calvillo,Aguascalientes,21.7984,-102.7935
MX,20864,Calvillo,Aguascalientes,21.8248,-102.8486
MX,20870,Calvillo,Aguascalientes,21.8888,-102.7358
MX,20872,Calvillo,Aguascalientes,21.8833,-102.7755
MX,20874,Calvillo,Aguascalientes,21.8885,-102.7916
MX,20880,Calvillo,Aguascalientes,21.981,-102.7022
MX,20882,Calvillo,Aguascalientes,21.9531,-102.7456
MX,20884,Calvillo,Aguascalientes,21.9337,-102.7608
MX,20890,Calvillo,Aguascalientes,21.9991,-102.6721
MX,20892,Calvillo,Aguascalientes,22.0314,-102.7189
MX,20460,Cosío,Aguascalientes,22.3653,-102.3058
MX,20462,Cosío,Aguascalientes,22.3653,-102.3058
MX,20466,Cosío,Aguascalientes,22.3653,-102.3058
MX,20467,Cosío,Aguascalientes,22.3606,-102.297
MX,20468,Cosío,Aguascalientes,22.3653,-102.3058
MX,20469,Cosío,Aguascalientes,22.363,-102.3014
MX,20470,Cosío,Aguascalientes,22.428,-102.3014
MX,20472,Cosío,Aguascalientes,22.3201,-102.2759
MX,20476,Cosío,Aguascalientes,22.3956,-102.2955
MX,20478,Cosío,Aguascalientes,22.3652,-102.2636
MX,20900,Jesús María,Aguascalientes,21.9321,-102.3684
MX,20901,Jesús María,Aguascalientes,22.0151,-102.3098
MX,20902,Jesús María,Aguascalientes,21.8939,-102.4915
MX,20903,Jesús María,Aguascalientes,21.9893,-102.306
MX,20904,Jesús María,Aguascalientes,21.9727,-102.3272
MX,20905,Jesús María,Aguascalientes,21.9685,-102.3174
MX,20907,Jesús María,Aguascalientes,21.9627,-102.3213
MX,20908,Jesús María,Aguascalientes,21.9543,-102.3138
MX,20909,Jesús María,Aguascalientes,21.9859,-102.3046
MX,20910,Jesús María,Aguascalientes,21.9934,-102.3292
MX,20913,Jesús María,Aguascalientes,22.0126,-102.3212
MX,20914,Jesús María,Aguascalientes,22.0156,-102.3288
MX,20916,Jesús María,Aguascalientes,21.996,-102.3498
MX,20917,Jesús María,Aguascalientes,21.9321,-102.4455
MX,20920,Jesús María,Aguascalientes,21.9567,-102.4729
MX,20922,Jesús María,Aguascalientes,21.9141,-102.3934
MX,20923,Jesús María,Aguascalientes,21.9621,-102.3344
MX,20924,Jesús María,Aguascalientes,21.9584,-102.323
MX,20925,Jesús María,Aguascalientes,21.9322,-102.3839
MX,20926,Jesús María,Aguascalientes,21.9397,-102.398
MX,20927,Jesús María,Aguascalientes,21.9503,-102.3578
MX,20928,Jesús María,Aguascalientes,21.9367,-102.4027
MX,20933,Jesús María,Aguascalientes,21.9486,-102.3622
MX,20934,Jesús María,Aguascalientes,21.957,-102.3689
MX,20943,Jesús María,Aguascalientes,21.9443,-102.56
MX,20945,Jesús María,Aguascalientes,21.9364,-102.5219
MX,20947,Jesús María,Aguascalientes,21.9285,-102.4837
MX,20953,Jesús María,Aguascalientes,21.9056,-102.4605
MX,20955,Jesús María,Aguascalientes,21.9123,-102.546
MX,20956,Jesús María,Aguascalientes,21.8664,-102.5173
MX,20957,Jesús María,Aguascalientes,21.8824,-102.4894
MX,20964,Jesús María,Aguascalientes,21.9444,-102.3778
MX,20970,Jesús María,Aguascalientes,21.8522,-102.5323
MX,20974,Jesús María,Aguascalientes,21.8585,-102.5725
MX,20983,Jesús María,Aguascalientes,21.9439,-102.3228
MX,20984,Jesús María,Aguascalientes,21.9439,-102.3228
MX,20986,Jesús María,Aguascalientes,21.9439,-102.3228
MX,20990,Jesús María,Aguascalientes,21.8828,-102.4633
MX,20994,Jesús María,Aguascalientes,21.9052,-102.4211
MX,20995,Jesús María,Aguascalientes,21.9344,-102.4273
MX,20996,Jesús María,Aguascalientes,21.9161,-102.3833
MX,20997,Jesús María,Aguascalientes,21.9174,-102.3535
MX,20663,Pabellón de Arteaga,Aguascalientes,22.0862,-102.2966
MX,20664,Pabellón de Arteaga,Aguascalientes,22.0813,-102.3139
MX,20665,Pabellón de Arteaga,Aguascalientes,22.1094,-102.3081
MX,20666,Pabellón de Arteaga,Aguascalientes,22.0699,-102.3253
MX,20667,Pabellón de Arteaga,Aguascalientes,22.1372,-102.3443
MX,20668,Pabellón de Arteaga,Aguascalientes,22.1314,-102.3051
MX,20670,Pabellón de Arteaga,Aguascalientes,22.1918,-102.1492
MX,20673,Pabellón de Arteaga,Aguascalientes,22.1918,-102.1492
MX,20674,Pabellón de Arteaga,Aguascalientes,22.1482,-102.2254
MX,20675,Pabellón de Arteaga,Aguascalientes,22.1357,-102.275
MX,20676,Pabellón de Arteaga,Aguascalientes,22.1482,-102.2254
MX,20677,Pabellón de Arteaga,Aguascalientes,22.1606,-102.1758
MX,20678,Pabellón de Arteaga,Aguascalientes,22.1918,-102.1492
MX,20680,Pabellón de Arteaga,Aguascalientes,22.0858,-102.2684
MX,20683,Pabellón de Arteaga,Aguascalientes,22.0897,-102.2201
MX,20684,Pabellón de Arteaga,Aguascalientes,22.1099,-102.2522
MX,20686,Pabellón de Arteaga,Aguascalientes,22.1669,-102.2483
MX,20687,Pabellón de Arteaga,Aguascalientes,22.1328,-102.2725
MX,20400,Rincón de Romos,Aguascalientes,22.1856,-102.3151
MX,20403,Rincón de Romos,Aguascalientes,22.2265,-102.3279
MX,20404,Rincón de Romos,Aguascalientes,22.1856,-102.3151
MX,20405,Rincón de Romos,Aguascalientes,22.2833,-102.2892
MX,20406,Rincón de Romos,Aguascalientes,22.2388,-102.3301
MX,20410,Rincón de Romos,Aguascalientes,22.2233,-102.3136
MX,20414,Rincón de Romos,Aguascalientes,22.2745,-102.274
MX,20415,Rincón de Romos,Aguascalientes,22.3256,-102.2344
MX,20416,Rincón de Romos,Aguascalientes,22.2745,-102.274
MX,20417,Rincón de Romos,Aguascalientes,22.2674,-102.3407
MX,20420,Rincón de Romos,Aguascalientes,22.251,-102.3011
MX,20423,Rincón de Romos,Aguascalientes,22.2463,-102.3075
MX,20424,Rincón de Romos,Aguascalientes,22.2784,-102.2602
MX,20425,Rincón de Romos,Aguascalientes,22.3486,-102.2336
MX,20426,Rincón de Romos,Aguascalientes,22.3628,-102.2211
MX,20427,Rincón de Romos,Aguascalientes,22.3103,-102.2304
MX,20430,Rincón de Romos,Aguascalientes,22.2093,-102.3105
MX,20434,Rincón de Romos,Aguascalientes,22.176,-102.2752
MX,20435,Rincón de Romos,Aguascalientes,22.1956,-102.2996
MX,20436,Rincón de Romos,Aguascalientes,22.2674,-102.3407
MX,20437,Rincón de Romos,Aguascalientes,22.1543,-102.3449
MX,20440,Rincón de Romos,Aguascalientes,22.2357,-102.3566
MX,20444,Rincón de Romos,Aguascalientes,22.2344,-102.418
MX,20445,Rincón de Romos,Aguascalientes,22.2524,-102.3835
MX,20446,Rincón de Romos,Aguascalientes,22.2674,-102.3407
MX,20447,Rincón de Romos,Aguascalientes,22.3074,-102.4319
MX,20450,Rincón de Romos,Aguascalientes,22.2522,-102.3538
MX,20454,Rincón de Romos,Aguascalientes,22.2906,-102.3614
MX,20456,Rincón de Romos,Aguascalientes,22.265,-102.3563
MX,20457,Rincón de Romos,Aguascalientes,22.265,-102.3563
MX,20500,San José de Gracia,Aguascalientes,22.1484,-102.4147
MX,20501,San José de Gracia,Aguascalientes,22.1308,-102.3717
MX,20502,San José de Gracia,Aguascalientes,22.1567,-102.4358
MX,20503,San José de Gracia,Aguascalientes,22.06,-102.5186
MX,20504,San José de Gracia,Aguascalientes,22.1567,-102.4358
MX,20506,San José de Gracia,Aguascalientes,22.1466,-102.5258
MX,20508,San José de Gracia,Aguascalientes,22.2221,-102.437
MX,20510,San José de Gracia,Aguascalientes,22.2627,-102.5279
MX,20516,San José de Gracia,Aguascalientes,22.2627,-102.5279
MX,20520,San José de Gracia,Aguascalientes,22.1662,-102.557
MX,20525,San José de Gracia,Aguascalientes,22.1317,-102.5411
MX,20530,San José de Gracia,Aguascalientes,22.1897,-102.5994
MX,20534,San José de Gracia,Aguascalientes,22.1897,-102.5994
MX,20538,San José de Gracia,Aguascalientes,22.1897,-102.5994
MX,20540,San José de Gracia,Aguascalientes,22.1496,-102.4823
MX,20545,San José de Gracia,Aguascalientes,22.161,-102.4712
MX,20550,San José de Gracia,Aguascalientes,22.0278,-102.5718
MX,20560,San José de Gracia,Aguascalientes,22.1092,-102.5178
MX,20564,San José de Gracia,Aguascalientes,22.1251,-102.5133
MX,20567,San José de Gracia,Aguascalientes,22.0933,-102.5223
MX,20570,San José de Gracia,Aguascalientes,22.1333,-102.5013
MX,20574,San José de Gracia,Aguascalientes,22.1333,-102.5013
MX,20576,San José de Gracia,Aguascalientes,22.1333,-102.5013
MX,20578,San José de Gracia,Aguascalientes,22.1333,-102.5013
MX,20580,San José de Gracia,Aguascalientes,22.0278,-102.5718
MX,20584,San José de Gracia,Aguascalientes,22.0278,-102.5718
MX,20590,San José de Gracia,Aguascalientes,22.0143,-102.484
MX,20600,Tepezalá,Aguascalientes,22.0656,-102.2444
MX,20602,Tepezalá,Aguascalientes,22.0656,-102.2444
MX,20603,Tepezalá,Aguascalientes,22.1513,-102.2182
MX,20604,Tepezalá,Aguascalientes,22.0656,-102.2444
MX,20605,Tepezalá,Aguascalientes,22.237,-102.1921
MX,20607,Tepezalá,Aguascalientes,22.0656,-102.2444
MX,20608,Tepezalá,Aguascalientes,22.0656,-102.2444
MX,20610,Tepezalá,Aguascalientes,22.2824,-102.243
MX,20612,Tepezalá,Aguascalientes,22.2535,-102.1681
MX,20613,Tepezalá,Aguascalientes,22.237,-102.1921
MX,20614,Tepezalá,Aguascalientes,22.2628,-102.2508
MX,20615,Tepezalá,Aguascalientes,22.2476,-102.2291
MX,20616,Tepezalá,Aguascalientes,22.2282,-102.2503
MX,20620,Tepezalá,Aguascalientes,22.315,-102.1687
MX,20622,Tepezalá,Aguascalientes,22.2984,-102.1916
MX,20634,Tepezalá,Aguascalientes,22.2164,-102.2368
MX,20637,Tepezalá,Aguascalientes,22.2026,-102.2534
MX,20645,Tepezalá,Aguascalientes,22.2035,-102.2548
MX,20650,Tepezalá,Aguascalientes,22.2019,-102.1356
MX,20654,Tepezalá,Aguascalientes,22.265,-102.2531
MX,20656,Tepezalá,Aguascalientes,22.1772,-102.2368
MX,20657,Tepezalá,Aguascalientes,22.1875,-102.1907
MX,20658,Tepezalá,Aguascalientes,22.1702,-102.1426
MX,20659,Tepezalá,Aguascalientes,22.1619,-102.1915
MX,20330,El Llano,Aguascalientes,21.9198,-102.0
MX,20333,El Llano,Aguascalientes,21.925,-102.1052
MX,20334,El Llano,Aguascalientes,21.9806,-102.0109
MX,20335,El Llano,Aguascalientes,21.9748,-101.9484
MX,20336,El Llano,Aguascalientes,21.9436,-102.0165
MX,20337,El Llano,Aguascalientes,21.8539,-102.1203
MX,20338,El Llano,Aguascalientes,21.8913,-102.0474
MX,20339,El Llano,Aguascalientes,21.8283,-102.0747
MX,20300,San Francisco de los Romo,Aguascalientes,22.0432,-102.2694
MX,20303,San Francisco de los Romo,Aguascalientes,22.0482,-102.2623
MX,20304,San Francisco de los Romo,Aguascalientes,22.0499,-102.2452
MX,20305,San Francisco de los Romo,Aguascalientes,22.0541,-102.2754
MX,20350,San Francisco de los Romo,Aguascalientes,21.9876,-102.2619
MX,20353,San Francisco de los Romo,Aguascalientes,22.0204,-102.2429
MX,20355,San Francisco de los Romo,Aguascalientes,22.0177,-102.2723
MX,20356,San Francisco de los Romo,Aguascalientes,22.0655,-102.2258
MX,20357,San Francisco de los Romo,Aguascalientes,22.0613,-102.17
MX,20358,San Francisco de los Romo,Aguascalientes,21.9662,-102.2672
MX,22750,Ensenada,Baja California,32.1091,-116.5352
MX,22755,Ensenada,Baja California,32.0589,-116.6469
MX,22756,Ensenada,Baja California,32.0893,-116.5418
MX,22760,Ensenada,Baja California,31.93,-116.7077
MX,22765,Ensenada,Baja California,32.0763,-116.8237
MX,22766,Ensenada,Baja California,31.9767,-116.6827
MX,22767,Ensenada,Baja California,31.9661,-116.7208
MX,22770,Ensenada,Baja California,31.9563,-116.1999
MX,22771,Ensenada,Baja California,31.923,-116.2021
MX,22780,Ensenada,Baja California,31.8167,-116.5667
MX,22785,Ensenada,Baja California,31.7846,-116.5885
MX,22789,Ensenada,Baja California,31.6109,-115.8919
MX,22790,Ensenada,Baja California,31.5946,-116.4568
MX,22793,Ensenada,Baja California,31.7411,-116.6049
MX,22794,Ensenada,Baja California,31.7241,-116.6978
MX,22795,Ensenada,Baja California,31.5735,-116.495
MX,22796,Ensenada,Baja California,31.6465,-116.5577
MX,22800,Ensenada,Baja California,31.8156,-116.5761
MX,22810,Ensenada,Baja California,31.8841,-116.5857
MX,22812,Ensenada,Baja California,31.8841,-116.5765
MX,22813,Ensenada,Baja California,31.9007,-116.577
MX,22814,Ensenada,Baja California,31.9014,-116.5478
MX,22815,Ensenada,Baja California,31.9051,-116.5838
MX,22818,Ensenada,Baja California,31.8873,-116.6143
MX,22819,Ensenada,Baja California,31.9494,-116.5694
MX,22820,Ensenada,Baja California,31.6377,-116.4492
