country_code,postal_code,town,state,latitude,longitude
MEX,20010,Aguascalientes,Aguascalientes,21.9644,-102.3192
MEX,20016,Aguascalientes,Aguascalientes,21.888,-102.3074
MEX,20018,Aguascalientes,Aguascalientes,21.9644,-102.3192
MEX,20020,Aguascalientes,Aguascalientes,21.783,-102.3333
MEX,20029,Aguascalientes,Aguascalientes,21.8376,-102.321
MEX,20030,Aguascalientes,Aguascalientes,21.8907,-102.3013
MEX,20040,Aguascalientes,Aguascalientes,21.892,-102.3036
MEX,20049,Aguascalientes,Aguascalientes,21.9725,-102.3114
MEX,20050,Aguascalientes,Aguascalientes,21.8061,-102.2804
MEX,20059,Aguascalientes,Aguascalientes,21.8197,-102.2364
MEX,20060,Aguascalientes,Aguascalientes,21.8734,-102.2806
MEX,20064,Aguascalientes,Aguascalientes,21.8734,-102.2806
MEX,20070,Aguascalientes,Aguascalientes,21.8734,-102.2806
MEX,20078,Aguascalientes,Aguascalientes,21.8734,-102.2806
MEX,20080,Aguascalientes,Aguascalientes,21.8734,-102.2806
MEX,20089,Aguascalientes,Aguascalientes,21.8734,-102.2806
MEX,20100,Aguascalientes,Aguascalientes,21.8912,-102.2913
MEX,20110,Aguascalientes,Aguascalientes,21.8484,-102.3247
MEX,20115,Aguascalientes,Aguascalientes,21.8542,-102.2175
MEX,20116,Aguascalientes,Aguascalientes,21.8807,-102.3585
MEX,20117,Aguascalientes,Aguascalientes,21.8484,-102.3247
MEX,20118,Aguascalientes,Aguascalientes,21.7458,-102.3303
MEX,20119,Aguascalientes,Aguascalientes,21.8484,-102.3247
MEX,20120,Aguascalientes,Aguascalientes,22.0161,-102.1909
MEX,20123,Aguascalientes,Aguascalientes,22.0161,-102.1909
MEX,20124,Aguascalientes,Aguascalientes,22.0161,-102.1909
MEX,20126,Aguascalientes,Aguascalientes,21.9266,-102.2597
MEX,20127,Aguascalientes,Aguascalientes,22.0161,-102.1909
MEX,20129,Aguascalientes,Aguascalientes,22.0161,-102.1909
MEX,20130,Aguascalientes,Aguascalientes,21.7806,-102.3478
MEX,20135,Aguascalientes,Aguascalientes,21.9564,-102.2842
MEX,20136,Aguascalientes,Aguascalientes,21.7089,-102.3528
MEX,20137,Aguascalientes,Aguascalientes,21.8636,-102.3244
MEX,20138,Aguascalientes,Aguascalientes,21.8636,-102.3244
MEX,20140,Aguascalientes,Aguascalientes,21.8443,-102.2682
MEX,20146,Aguascalientes,Aguascalientes,21.8115,-102.2957
MEX,20149,Aguascalientes,Aguascalientes,21.918,-102.2603
MEX,20150,Aguascalientes,Aguascalientes,21.8125,-102.3203
MEX,20157,Aguascalientes,Aguascalientes,21.9235,-102.2752
MEX,20158,Aguascalientes,Aguascalientes,21.8495,-102.3052
MEX,20159,Aguascalientes,Aguascalientes,21.8495,-102.3052
MEX,20160,Aguascalientes,Aguascalientes,21.7561,-102.305
MEX,20164,Aguascalientes,Aguascalientes,21.7561,-102.305
MEX,20169,Aguascalientes,Aguascalientes,21.7561,-102.305
MEX,20170,Aguascalientes,Aguascalientes,21.8066,-102.2016
MEX,20172,Aguascalientes,Aguascalientes,21.9222,-102.2375
MEX,20174,Aguascalientes,Aguascalientes,21.7883,-102.1242
MEX,20175,Aguascalientes,Aguascalientes,21.8996,-102.2112
MEX,20177,Aguascalientes,Aguascalientes,21.8996,-102.2112
MEX,20179,Aguascalientes,Aguascalientes,21.9186,-102.2668
MEX,20180,Aguascalientes,Aguascalientes,21.8963,-102.2672
MEX,20190,Aguascalientes,Aguascalientes,21.6858,-102.4515
MEX,20196,Aguascalientes,Aguascalientes,21.8747,-102.2544
MEX,20198,Aguascalientes,Aguascalientes,21.8614,-102.3127
MEX,20199,Aguascalientes,Aguascalientes,21.8614,-102.3127
MEX,20200,Aguascalientes,Aguascalientes,21.8249,-102.3275
MEX,20205,Aguascalientes,Aguascalientes,21.8287,-102.3265
MEX,20206,Aguascalientes,Aguascalientes,21.8442,-102.3225
MEX,20207,Aguascalientes,Aguascalientes,21.8287,-102.3265
MEX,20208,Aguascalientes,Aguascalientes,21.8287,-102.3265
MEX,20210,Aguascalientes,Aguascalientes,22.003,-102.1098
MEX,20216,Aguascalientes,Aguascalientes,22.003,-102.1098
MEX,20217,Aguascalientes,Aguascalientes,22.003,-102.1098
MEX,20218,Aguascalientes,Aguascalientes,21.8895,-102.2537
MEX,20219,Aguascalientes,Aguascalientes,21.9072,-102.2028
MEX,20220,Aguascalientes,Aguascalientes,21.8799,-102.208
MEX,20229,Aguascalientes,Aguascalientes,21.9483,-102.1202
MEX,20230,Aguascalientes,Aguascalientes,21.8142,-102.2
MEX,20234,Aguascalientes,Aguascalientes,21.8767,-102.1885
MEX,20235,Aguascalientes,Aguascalientes,21.8767,-102.1885
MEX,20236,Aguascalientes,Aguascalientes,21.8767,-102.1885
MEX,20237,Aguascalientes,Aguascalientes,21.9364,-102.2725
MEX,20238,Aguascalientes,Aguascalientes,21.8767,-102.1885
MEX,20239,Aguascalientes,Aguascalientes,21.8115,-102.2957
MEX,20240,Aguascalientes,Aguascalientes,21.8836,-102.4273
MEX,20247,Aguascalientes,Aguascalientes,22.0085,-102.4813
MEX,20248,Aguascalientes,Aguascalientes,22.0085,-102.4813
MEX,20249,Aguascalientes,Aguascalientes,21.8115,-102.2957
MEX,20250,Aguascalientes,Aguascalientes,21.8699,-102.3054
MEX,20255,Aguascalientes,Aguascalientes,22.0114,-102.2116
MEX,20256,Aguascalientes,Aguascalientes,22.0114,-102.2116
MEX,20257,Aguascalientes,Aguascalientes,21.8115,-102.2957
MEX,20259,Aguascalientes,Aguascalientes,21.9114,-102.2536
MEX,20260,Aguascalientes,Aguascalientes,21.8461,-102.2703
MEX,20263,Aguascalientes,Aguascalientes,21.8086,-102.2834
MEX,20264,Aguascalientes,Aguascalientes,21.8461,-102.2703
MEX,20265,Aguascalientes,Aguascalientes,21.8461,-102.2703
MEX,20266,Aguascalientes,Aguascalientes,21.784,-102.2268
MEX,20267,Aguascalientes,Aguascalientes,21.8461,-102.2703
MEX,20268,Aguascalientes,Aguascalientes,21.8461,-102.2703
MEX,20269,Aguascalientes,Aguascalientes,21.8461,-102.2703
MEX,20270,Aguascalientes,Aguascalientes,21.8956,-102.2705
MEX,20276,Aguascalientes,Aguascalientes,21.8956,-102.2705
MEX,20277,Aguascalientes,Aguascalientes,21.8956,-102.2705
MEX,20278,Aguascalientes,Aguascalientes,21.8956,-102.2705
MEX,20280,Aguascalientes,Aguascalientes,21.8518,-102.2122
MEX,20283,Aguascalientes,Aguascalientes,21.8518,-102.2122
MEX,20284,Aguascalientes,Aguascalientes,21.7991,-102.2217
MEX,20285,Aguascalientes,Aguascalientes,21.8518,-102.2122
MEX,20286,Aguascalientes,Aguascalientes,21.8518,-102.2122
MEX,20287,Aguascalientes,Aguascalientes,21.8518,-102.2122
MEX,20288,Aguascalientes,Aguascalientes,21.8518,-102.2122
MEX,20289,Aguascalientes,Aguascalientes,21.8518,-102.2122
MEX,20290,Aguascalientes,Aguascalientes,21.7897,-102.2797
MEX,20291,Aguascalientes,Aguascalientes,21.8098,-102.265
MEX,20296,Aguascalientes,Aguascalientes,21.8098,-102.265
MEX,20297,Aguascalientes,Aguascalientes,21.8558,-102.2732
MEX,20298,Aguascalientes,Aguascalientes,21.8033,-102.2592
MEX,20299,Aguascalientes,Aguascalientes,21.8098,-102.265
MEX,20310,Aguascalientes,Aguascalientes,21.8772,-102.3579
MEX,20311,Aguascalientes,Aguascalientes,21.9274,-102.3193
MEX,20313,Aguascalientes,Aguascalientes,21.8305,-102.3538
MEX,20314,Aguascalientes,Aguascalientes,21.8942,-102.3708
MEX,20315,Aguascalientes,Aguascalientes,21.8644,-102.3536
MEX,20316,Aguascalientes,Aguascalientes,21.876,-102.3529
MEX,20317,Aguascalientes,Aguascalientes,21.855,-102.3787
MEX,20319,Aguascalientes,Aguascalientes,21.8814,-102.3669
MEX,20320,Aguascalientes,Aguascalientes,21.9578,-102.2473
MEX,20321,Aguascalientes,Aguascalientes,21.9141,-102.2945
MEX,20322,Aguascalientes,Aguascalientes,21.9578,-102.2473
MEX,20323,Aguascalientes,Aguascalientes,22.0486,-102.1154
MEX,20324,Aguascalientes,Aguascalientes,22.0153,-102.1458
MEX,20326,Aguascalientes,Aguascalientes,21.8865,-102.3028
MEX,20328,Aguascalientes,Aguascalientes,21.9578,-102.2473
MEX,20329,Aguascalientes,Aguascalientes,21.9027,-102.3035
MEX,20340,Aguascalientes,Aguascalientes,21.7436,-102.3248
MEX,20341,Aguascalientes,Aguascalientes,21.6875,-102.4481
MEX,20342,Aguascalientes,Aguascalientes,21.8173,-102.2928
MEX,20344,Aguascalientes,Aguascalientes,21.8253,-102.1878
MEX,20345,Aguascalientes,Aguascalientes,21.7578,-102.3288
MEX,20346,Aguascalientes,Aguascalientes,21.7817,-102.4675
MEX,20348,Aguascalientes,Aguascalientes,21.6747,-102.3001
MEX,20349,Aguascalientes,Aguascalientes,21.7578,-102.3288
MEX,20363,Aguascalientes,Aguascalientes,21.9516,-102.1532
MEX,20364,Aguascalientes,Aguascalientes,21.9521,-102.224
MEX,20366,Aguascalientes,Aguascalientes,21.8744,-102.2256
MEX,20367,Aguascalientes,Aguascalientes,21.8781,-102.2383
MEX,20369,Aguascalientes,Aguascalientes,21.8451,-102.2442
MEX,20370,Aguascalientes,Aguascalientes,21.8625,-102.4
MEX,20371,Aguascalientes,Aguascalientes,21.8344,-102.3728
MEX,20372,Aguascalientes,Aguascalientes,21.7785,-102.3786
MEX,20373,Aguascalientes,Aguascalientes,21.7706,-102.5058
MEX,20375,Aguascalientes,Aguascalientes,21.704,-102.3421
MEX,20376,Aguascalientes,Aguascalientes,21.7312,-102.4989
MEX,20377,Aguascalientes,Aguascalientes,21.7255,-102.4334
MEX,20379,Aguascalientes,Aguascalientes,21.6639,-102.372
MEX,20384,Aguascalientes,Aguascalientes,21.8545,-102.2037
MEX,20385,Aguascalientes,Aguascalientes,21.8117,-102.2928
MEX,20386,Aguascalientes,Aguascalientes,21.786,-102.2014
MEX,20389,Aguascalientes,Aguascalientes,21.7813,-102.0895
MEX,20390,Aguascalientes,Aguascalientes,21.7268,-102.2687
MEX,20391,Aguascalientes,Aguascalientes,21.7676,-102.3617
MEX,20392,Aguascalientes,Aguascalientes,21.756,-102.3022
MEX,20393,Aguascalientes,Aguascalientes,21.7268,-102.2687
MEX,20394,Aguascalientes,Aguascalientes,21.7268,-102.2687
MEX,20395,Aguascalientes,Aguascalientes,21.7349,-102.1731
MEX,20396,Aguascalientes,Aguascalientes,21.7139,-102.2856
MEX,20399,Aguascalientes,Aguascalientes,21.6667,-102.3
MEX,20700,Asientos,Aguascalientes,22.077,-102.0555
MEX,20704,Asientos,Aguascalientes,22.1036,-102.0851
MEX,20705,Asientos,Aguascalientes,22.0517,-102.0189
MEX,20708,Asientos,Aguascalientes,22.0688,-102.0634
MEX,20709,Asientos,Aguascalientes,22.0392,-102.0946
MEX,20710,Asientos,Aguascalientes,22.2297,-102.105
MEX,20712,Asientos,Aguascalientes,22.2297,-102.105
MEX,20713,Asientos,Aguascalientes,22.2297,-102.105
MEX,20714,Asientos,Aguascalientes,22.2297,-102.105
MEX,20715,Asientos,Aguascalientes,22.2297,-102.105
MEX,20716,Asientos,Aguascalientes,22.2297,-102.105
MEX,20717,Asientos,Aguascalientes,22.2297,-102.105
MEX,20720,Asientos,Aguascalientes,22.2347,-102.0285
MEX,20721,Asientos,Aguascalientes,22.2167,-102.05
MEX,20722,Asientos,Aguascalientes,22.1943,-102.0194
MEX,20723,Asientos,Aguascalientes,22.2916,-102.0526
MEX,20724,Asientos,Aguascalientes,22.2299,-102.0578
MEX,20727,Asientos,Aguascalientes,22.2299,-102.0578
MEX,20728,Asientos,Aguascalientes,22.1264,-102.0455
MEX,20729,Asientos,Aguascalientes,22.1403,-102.1375
MEX,20730,Asientos,Aguascalientes,22.1628,-102.0947
MEX,20732,Asientos,Aguascalientes,22.177,-102.0118
MEX,20734,Asientos,Aguascalientes,22.1714,-102.027
MEX,20736,Asientos,Aguascalientes,22.1456,-102.0258
MEX,20738,Asientos,Aguascalientes,22.1348,-102.0331
MEX,20739,Asientos,Aguascalientes,22.1281,-102.0497
MEX,20740,Asientos,Aguascalientes,22.1339,-102.1083
MEX,20741,Asientos,Aguascalientes,22.1958,-102.1482
MEX,20742,Asientos,Aguascalientes,22.1729,-102.0905
MEX,20744,Asientos,Aguascalientes,22.1029,-102.1449
MEX,20746,Asientos,Aguascalientes,22.1033,-102.1828
MEX,20748,Asientos,Aguascalientes,22.1021,-102.1739
MEX,20749,Asientos,Aguascalientes,22.0906,-102.1819
MEX,20750,Asientos,Aguascalientes,22.1239,-102.0615
MEX,20760,Asientos,Aguascalientes,22.0624,-102.0945
MEX,20765,Asientos,Aguascalientes,22.0501,-102.0493
MEX,20768,Asientos,Aguascalientes,22.0563,-102.0719
MEX,20770,Asientos,Aguascalientes,22.0894,-101.9421
MEX,20771,Asientos,Aguascalientes,22.0572,-101.9289
MEX,20773,Asientos,Aguascalientes,22.0522,-101.9166
MEX,20775,Asientos,Aguascalientes,22.0391,-101.9061
MEX,20777,Asientos,Aguascalientes,22.0283,-101.9
MEX,20779,Asientos,Aguascalientes,22.0313,-101.9329
MEX,20780,Asientos,Aguascalientes,22.1164,-101.9789
MEX,20782,Asientos,Aguascalientes,22.1199,-102.0052
MEX,20785,Asientos,Aguascalientes,22.0881,-101.9817
MEX,20790,Asientos,Aguascalientes,22.0879,-101.969
MEX,20792,Asientos,Aguascalientes,22.045,-101.8692
MEX,20794,Asientos,Aguascalientes,22.039,-101.8922
MEX,20795,Asientos,Aguascalientes,22.0372,-101.9592
MEX,20796,Asientos,Aguascalientes,22.0269,-101.8704
MEX,20797,Asientos,Aguascalientes,22.036,-101.9013
MEX,20799,Asientos,Aguascalientes,21.9891,-101.8786
MEX,20800,Calvillo,Aguascalientes,21.8614,-102.7027
MEX,20802,Calvillo,Aguascalientes,21.8839,-102.7124
MEX,20803,Calvillo,Aguascalientes,21.8532,-102.6994
MEX,20804,Calvillo,Aguascalientes,21.868,-102.6881
MEX,20805,Calvillo,Aguascalientes,21.8659,-102.7276
MEX,20810,Calvillo,Aguascalientes,22.0425,-102.682
MEX,20814,Calvillo,Aguascalientes,21.9721,-102.6129
MEX,20816,Calvillo,Aguascalientes,21.9681,-102.6582
MEX,20820,Calvillo,Aguascalientes,21.912,-102.6966
MEX,20824,Calvillo,Aguascalientes,21.9661,-102.5921
MEX,20830,Calvillo,Aguascalientes,21.8669,-102.6882
MEX,20832,Calvillo,Aguascalientes,21.8822,-102.6237
MEX,20834,Calvillo,Aguascalientes,21.8877,-102.6665
MEX,20840,Calvillo,Aguascalientes,21.8792,-102.6518
MEX,20842,Calvillo,Aguascalientes,21.8011,-102.621
MEX,20844,Calvillo,Aguascalientes,21.8324,-102.6333
MEX,20850,Calvillo,Aguascalientes,21.8179,-102.7305
MEX,20852,Calvillo,Aguascalientes,21.8075,-102.7028
MEX,20854,Calvillo,Aguascalientes,21.7698,-102.7438
MEX,20856,Calvillo,Aguascalientes,21.7618,-102.765
MEX,20860,Calvillo,Aguascalientes,21.8322,-102.7743
MEX,20862,Calvillo,Aguascalientes,21.7984,-102.7935
MEX,20864,Calvillo,Aguascalientes,21.8248,-102.8486
MEX,20870,Calvillo,Aguascalientes,21.8888,-102.7358
MEX,20872,Calvillo,Aguascalientes,21.8833,-102.7755
MEX,20874,Calvillo,Aguascalientes,21.8885,-102.7916
MEX,20880,Calvillo,Aguascalientes,21.981,-102.7022
MEX,20882,Calvillo,Aguascalientes,21.9531,-102.7456
MEX,20884,Calvillo,Aguascalientes,21.9337,-102.7608
MEX,20890,Calvillo,Aguascalientes,21.9991,-102.6721
MEX,20892,Calvillo,Aguascalientes,22.0314,-102.7189
MEX,20460,Cosío,Aguascalientes,22.3653,-102.3058
MEX,20462,Cosío,Aguascalientes,22.3653,-102.3058
MEX,20466,Cosío,Aguascalientes,22.3653,-102.3058
MEX,20467,Cosío,Aguascalientes,22.3606,-102.297
MEX,20468,Cosío,Aguascalientes,22.3653,-102.3058
MEX,20469,Cosío,Aguascalientes,22.363,-102.3014
MEX,20470,Cosío,Aguascalientes,22.428,-102.3014
MEX,20472,Cosío,Aguascalientes,22.3201,-102.2759
MEX,20476,Cosío,Aguascalientes,22.3956,-102.2955
MEX,20478,Cosío,Aguascalientes,22.3652,-102.2636
MEX,20900,Jesús María,Aguascalientes,21.9321,-102.3684
MEX,20901,Jesús María,Aguascalientes,22.0151,-102.3098
MEX,20902,Jesús María,Aguascalientes,21.8939,-102.4915
MEX,20903,Jesús María,Aguascalientes,21.9893,-102.306
MEX,20904,Jesús María,Aguascalientes,21.9727,-102.3272
MEX,20905,Jesús María,Aguascalientes,21.9685,-102.3174
MEX,20907,Jesús María,Aguascalientes,21.9627,-102.3213
MEX,20908,Jesús María,Aguascalientes,21.9543,-102.3138
MEX,20909,Jesús María,Aguascalientes,21.9859,-102.3046
MEX,20910,Jesús María,Aguascalientes,21.9934,-102.3292
MEX,20913,Jesús María,Aguascalientes,22.0126,-102.3212
MEX,20914,Jesús María,Aguascalientes,22.0156,-102.3288
MEX,20916,Jesús María,Aguascalientes,21.996,-102.3498
MEX,20917,Jesús María,Aguascalientes,21.9321,-102.4455
MEX,20920,Jesús María,Aguascalientes,21.9567,-102.4729
MEX,20922,Jesús María,Aguascalientes,21.9141,-102.3934
MEX,20923,Jesús María,Aguascalientes,21.9621,-102.3344
MEX,20924,Jesús María,Aguascalientes,21.9584,-102.323
MEX,20925,Jesús María,Aguascalientes,21.9322,-102.3839
MEX,20926,Jesús María,Aguascalientes,21.9397,-102.398
MEX,20927,Jesús María,Aguascalientes,21.9503,-102.3578
MEX,20928,Jesús María,Aguascalientes,21.9367,-102.4027
MEX,20933,Jesús María,Aguascalientes,21.9486,-102.3622
MEX,20934,Jesús María,Aguascalientes,21.957,-102.3689
MEX,20943,Jesús María,Aguascalientes,21.9443,-102.56
MEX,20945,Jesús María,Aguascalientes,21.9364,-102.5219
MEX,20947,Jesús María,Aguascalientes,21.9285,-102.4837
MEX,20953,Jesús María,Aguascalientes,21.9056,-102.4605
MEX,20955,Jesús María,Aguascalientes,21.9123,-102.546
MEX,20956,Jesús María,Aguascalientes,21.8664,-102.5173
MEX,20957,Jesús María,Aguascalientes,21.8824,-102.4894
MEX,20964,Jesús María,Aguascalientes,21.9444,-102.3778
MEX,20970,Jesús María,Aguascalientes,21.8522,-102.5323
MEX,20974,Jesús María,Aguascalientes,21.8585,-102.5725
MEX,20983,Jesús María,Aguascalientes,21.9439,-102.3228
MEX,20984,Jesús María,Aguascalientes,21.9439,-102.3228
MEX,20986,Jesús María,Aguascalientes,21.9439,-102.3228
MEX,20990,Jesús María,Aguascalientes,21.8828,-102.4633
MEX,20994,Jesús María,Aguascalientes,21.9052,-102.4211
MEX,20995,Jesús María,Aguascalientes,21.9344,-102.4273
MEX,20996,Jesús María,Aguascalientes,21.9161,-102.3833
MEX,20997,Jesús María,Aguascalientes,21.9174,-102.3535
MEX,20663,Pabellón de Arteaga,Aguascalientes,22.0862,-102.2966
MEX,20664,Pabellón de Arteaga,Aguascalientes,22.0813,-102.3139
MEX,20665,Pabellón de Arteaga,Aguascalientes,22.1094,-102.3081
MEX,20666,Pabellón de Arteaga,Aguascalientes,22.0699,-102.3253
MEX,20667,Pabellón de Arteaga,Aguascalientes,22.1372,-102.3443
MEX,20668,Pabellón de Arteaga,Aguascalientes,22.1314,-102.3051
MEX,20670,Pabellón de Arteaga,Aguascalientes,22.1918,-102.1492
MEX,20673,Pabellón de Arteaga,Aguascalientes,22.1918,-102.1492
MEX,20674,Pabellón de Arteaga,Aguascalientes,22.1482,-102.2254
MEX,20675,Pabellón de Arteaga,Aguascalientes,22.1357,-102.275
MEX,20676,Pabellón de Arteaga,Aguascalientes,22.1482,-102.2254
MEX,20677,Pabellón de Arteaga,Aguascalientes,22.1606,-102.1758
MEX,20678,Pabellón de Arteaga,Aguascalientes,22.1918,-102.1492
MEX,20680,Pabellón de Arteaga,Aguascalientes,22.0858,-102.2684
MEX,20683,Pabellón de Arteaga,Aguascalientes,22.0897,-102.2201
MEX,20684,Pabellón de Arteaga,Aguascalientes,22.1099,-102.2522
MEX,20686,Pabellón de Arteaga,Aguascalientes,22.1669,-102.2483
MEX,20687,Pabellón de Arteaga,Aguascalientes,22.1328,-102.2725
MEX,20400,Rincón de Romos,Aguascalientes,22.1856,-102.3151
MEX,20403,Rincón de Romos,Aguascalientes,22.2265,-102.3279
MEX,20404,Rincón de Romos,Aguascalientes,22.1856,-102.3151
MEX,20405,Rincón de Romos,Aguascalientes,22.2833,-102.2892
MEX,20406,Rincón de Romos,Aguascalientes,22.2388,-102.3301
MEX,20410,Rincón de Romos,Aguascalientes,22.2233,-102.3136
MEX,20414,Rincón de Romos,Aguascalientes,22.2745,-102.274
MEX,20415,Rincón de Romos,Aguascalientes,22.3256,-102.2344
MEX,20416,Rincón de Romos,Aguascalientes,22.2745,-102.274
MEX,20417,Rincón de Romos,Aguascalientes,22.2674,-102.3407
MEX,20420,Rincón de Romos,Aguascalientes,22.251,-102.3011
MEX,20423,Rincón de Romos,Aguascalientes,22.2463,-102.3075
MEX,20424,Rincón de Romos,Aguascalientes,22.2784,-102.2602
MEX,20425,Rincón de Romos,Aguascalientes,22.3486,-102.2336
MEX,20426,Rincón de Romos,Aguascalientes,22.3628,-102.2211
MEX,20427,Rincón de Romos,Aguascalientes,22.3103,-102.2304
MEX,20430,Rincón de Romos,Aguascalientes,22.2093,-102.3105
MEX,20434,Rincón de Romos,Aguascalientes,22.176,-102.2752
MEX,20435,Rincón de Romos,Aguascalientes,22.1956,-102.2996
MEX,20436,Rincón de Romos,Aguascalientes,22.2674,-102.3407
MEX,20437,Rincón de Romos,Aguascalientes,22.1543,-102.3449
MEX,20440,Rincón de Romos,Aguascalientes,22.2357,-102.3566
MEX,20444,Rincón de Romos,Aguascalientes,22.2344,-102.418
MEX,20445,Rincón de Romos,Aguascalientes,22.2524,-102.3835
MEX,20446,Rincón de Romos,Aguascalientes,22.2674,-102.3407
MEX,20447,Rincón de Romos,Aguascalientes,22.3074,-102.4319
MEX,20450,Rincón de Romos,Aguascalientes,22.2522,-102.3538
MEX,20454,Rincón de Romos,Aguascalientes,22.2906,-102.3614
MEX,20456,Rincón de Romos,Aguascalientes,22.265,-102.3563
MEX,20457,Rincón de Romos,Aguascalientes,22.265,-102.3563
MEX,20500,San José de Gracia,Aguascalientes,22.1484,-102.4147
MEX,20501,San José de Gracia,Aguascalientes,22.1308,-102.3717
MEX,20502,San José de Gracia,Aguascalientes,22.1567,-102.4358
MEX,20503,San José de Gracia,Aguascalientes,22.06,-102.5186
MEX,20504,San José de Gracia,Aguascalientes,22.1567,-102.4358
MEX,20506,San José de Gracia,Aguascalientes,22.1466,-102.5258
MEX,20508,San José de Gracia,Aguascalientes,22.2221,-102.437
MEX,20510,San José de Gracia,Aguascalientes,22.2627,-102.5279
MEX,20516,San José de Gracia,Aguascalientes,22.2627,-102.5279
MEX,20520,San José de Gracia,Aguascalientes,22.1662,-102.557
MEX,20525,San José de Gracia,Aguascalientes,22.1317,-102.5411
MEX,20530,San José de Gracia,Aguascalientes,22.1897,-102.5994
MEX,20534,San José de Gracia,Aguascalientes,22.1897,-102.5994
MEX,20538,San José de Gracia,Aguascalientes,22.1897,-102.5994
MEX,20540,San José de Gracia,Aguascalientes,22.1496,-102.4823
MEX,20545,San José de Gracia,Aguascalientes,22.161,-102.4712
MEX,20550,San José de Gracia,Aguascalientes,22.0278,-102.5718
MEX,20560,San José de Gracia,Aguascalientes,22.1092,-102.5178
MEX,20564,San José de Gracia,Aguascalientes,22.1251,-102.5133
MEX,20567,San José de Gracia,Aguascalientes,22.0933,-102.5223
MEX,20570,San José de Gracia,Aguascalientes,22.1333,-102.5013
MEX,20574,San José de Gracia,Aguascalientes,22.1333,-102.5013
MEX,20576,San José de Gracia,Aguascalientes,22.1333,-102.5013
MEX,20578,San José de Gracia,Aguascalientes,22.1333,-102.5013
MEX,20580,San José de Gracia,Aguascalientes,22.0278,-102.5718
MEX,20584,San José de Gracia,Aguascalientes,22.0278,-102.5718
MEX,20590,San José de Gracia,Aguascalientes,22.0143,-102.484
MEX,20600,Tepezalá,Aguascalientes,22.0656,-102.2444
MEX,20602,Tepezalá,Aguascalientes,22.0656,-102.2444
MEX,20603,Tepezalá,Aguascalientes,22.1513,-102.2182
MEX,20604,Tepezalá,Aguascalientes,22.0656,-102.2444
MEX,20605,Tepezalá,Aguascalientes,22.237,-102.1921
MEX,20607,Tepezalá,Aguascalientes,22.0656,-102.2444
MEX,20608,Tepezalá,Aguascalientes,22.0656,-102.2444
MEX,20610,Tepezalá,Aguascalientes,22.2824,-102.243
MEX,20612,Tepezalá,Aguascalientes,22.2535,-102.1681
MEX,20613,Tepezalá,Aguascalientes,22.237,-102.1921
MEX,20614,Tepezalá,Aguascalientes,22.2628,-102.2508
MEX,20615,Tepezalá,Aguascalientes,22.2476,-102.2291
MEX,20616,Tepezalá,Aguascalientes,22.2282,-102.2503
MEX,20620,Tepezalá,Aguascalientes,22.315,-102.1687
MEX,20622,Tepezalá,Aguascalientes,22.2984,-102.1916
MEX,20634,Tepezalá,Aguascalientes,22.2164,-102.2368
MEX,20637,Tepezalá,Aguascalientes,22.2026,-102.2534
MEX,20645,Tepezalá,Aguascalientes,22.2035,-102.2548
MEX,20650,Tepezalá,Aguascalientes,22.2019,-102.1356
MEX,20654,Tepezalá,Aguascalientes,22.265,-102.2531
MEX,20656,Tepezalá,Aguascalientes,22.1772,-102.2368
MEX,20657,Tepezalá,Aguascalientes,22.1875,-102.1907
MEX,20658,Tepezalá,Aguascalientes,22.1702,-102.1426
MEX,20659,Tepezalá,Aguascalientes,22.1619,-102.1915
MEX,20330,El Llano,Aguascalientes,21.9198,-102.0
MEX,20333,El Llano,Aguascalientes,21.925,-102.1052
MEX,20334,El Llano,Aguascalientes,21.9806,-102.0109
MEX,20335,El Llano,Aguascalientes,21.9748,-101.9484
MEX,20336,El Llano,Aguascalientes,21.9436,-102.0165
MEX,20337,El Llano,Aguascalientes,21.8539,-102.1203
MEX,20338,El Llano,Aguascalientes,21.8913,-102.0474
MEX,20339,El Llano,Aguascalientes,21.8283,-102.0747
MEX,20300,San Francisco de los Romo,Aguascalientes,22.0432,-102.2694
MEX,20303,San Francisco de los Romo,Aguascalientes,22.0482,-102.2623
MEX,20304,San Francisco de los Romo,Aguascalientes,22.0499,-102.2452
MEX,20305,San Francisco de los Romo,Aguascalientes,22.0541,-102.2754
MEX,20350,San Francisco de los Romo,Aguascalientes,21.9876,-102.2619
MEX,20353,San Francisco de los Romo,Aguascalientes,22.0204,-102.2429
MEX,20355,San Francisco de los Romo,Aguascalientes,22.0177,-102.2723
MEX,20356,San Francisco de los Romo,Aguascalientes,22.0655,-102.2258
MEX,20357,San Francisco de los Romo,Aguascalientes,22.0613,-102.17
MEX,20358,San Francisco de los Romo,Aguascalientes,21.9662,-102.2672
MEX,22750,Ensenada,Baja California,32.1091,-116.5352
MEX,22755,Ensenada,Baja California,32.0589,-116.6469
MEX,22756,Ensenada,Baja California,32.0893,-116.5418
MEX,22760,Ensenada,Baja California,31.93,-116.7077
MEX,22765,Ensenada,Baja California,32.0763,-116.8237
MEX,22766,Ensenada,Baja California,31.9767,-116.6827
MEX,22767,Ensenada,Baja California,31.9661,-116.7208
MEX,22770,Ensenada,Baja California,31.9563,-116.1999
MEX,22771,Ensenada,Baja California,31.923,-116.2021
MEX,22780,Ensenada,Baja California,31.8167,-116.5667
MEX,22785,Ensenada,Baja California,31.7846,-116.5885
