country_code,postal_code,town,region,latitude,longitude
mex,01000,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3587,-99.2033
mex,01010,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3569,-99.21
mex,01020,Álvaro Obregón,Distrito Federal:Ciudad de México,19.5161,-99.1419
mex,01029,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3362,-99.2468
mex,01030,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3567,-99.1784
mex,01040,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3556,-99.1918
mex,01048,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3546,-99.1944
mex,01049,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3536,-99.1969
mex,01050,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3619,-99.1904
mex,01060,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3469,-99.1913
mex,01070,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3442,-99.1869
mex,01080,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3354,-99.2034
mex,01089,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3372,-99.2036
mex,01090,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3399,-99.198
mex,01100,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3934,-99.2036
mex,01109,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3362,-99.2468
mex,01110,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3962,-99.211
mex,01120,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3992,-99.1999
mex,01125,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3992,-99.2
mex,01130,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3936,-99.2069
mex,01139,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3959,-99.204
mex,01140,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3967,-99.1949
mex,01150,Álvaro Obregón,Distrito Federal:Ciudad de México,19.39,-99.1976
mex,01159,Álvaro Obregón,Distrito Federal:Ciudad de México,19.39,-99.1976
mex,01160,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3868,-99.2102
mex,01170,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3886,-99.2066
mex,01180,Álvaro Obregón,Distrito Federal:Ciudad de México,19.386,-99.1935
mex,01184,Álvaro Obregón,Distrito Federal:Ciudad de México,19.386,-99.1935
mex,01200,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3866,-99.2163
mex,01210,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3741,-99.2563
mex,01219,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3867,-99.241
mex,01220,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3807,-99.2176
mex,01230,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3795,-99.2399
mex,01239,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3362,-99.2468
mex,01240,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3811,-99.2382
mex,01250,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3806,-99.2366
mex,01259,Álvaro Obregón,Distrito Federal:Ciudad de México,19.38,-99.2324
mex,01260,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3819,-99.229
mex,01269,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3819,-99.229
mex,01270,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3805,-99.2149
mex,01275,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3814,-99.2155
mex,01276,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3362,-99.2468
mex,01278,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3814,-99.2155
mex,01279,Álvaro Obregón,Distrito Federal:Ciudad de México,19.385,-99.2179
mex,01280,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3642,-99.225
mex,01285,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3804,-99.2086
mex,01289,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3972,-99.1899
mex,01290,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3738,-99.2256
mex,01296,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3779,-99.2315
mex,01298,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3758,-99.2286
mex,01299,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3758,-99.2286
mex,01310,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3691,-99.2581
mex,01320,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3691,-99.2581
mex,01330,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3704,-99.2675
mex,01340,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3691,-99.2581
mex,01376,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3741,-99.2563
mex,01377,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3684,-99.2534
mex,01379,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3627,-99.2505
mex,01389,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3691,-99.2581
mex,01400,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3745,-99.212
mex,01407,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3709,-99.2243
mex,01408,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3727,-99.2181
mex,01410,Álvaro Obregón,Distrito Federal:Ciudad de México,19.363,-99.2065
mex,01419,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3631,-99.2065
mex,01420,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3811,-99.1949
mex,01430,Álvaro Obregón,Distrito Federal:Ciudad de México,19.366,-99.2268
mex,01440,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3715,-99.207
mex,01450,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3701,-99.2101
mex,01460,Álvaro Obregón,Distrito Federal:Ciudad de México,19.376,-99.1954
mex,01470,Álvaro Obregón,Distrito Federal:Ciudad de México,19.374,-99.2011
mex,01480,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3673,-99.2042
mex,01490,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3715,-99.207
mex,01500,Álvaro Obregón,Distrito Federal:Ciudad de México,19.4074,-99.2219
mex,01509,Álvaro Obregón,Distrito Federal:Ciudad de México,19.4786,-99.197
mex,01510,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3515,-99.2449
mex,01520,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3721,-99.2292
mex,01530,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3623,-99.247
mex,01537,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3653,-99.2456
mex,01538,Álvaro Obregón,Distrito Federal:Ciudad de México,19.362,-99.2516
mex,01539,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3594,-99.2439
mex,01540,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3903,-99.1931
mex,01548,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3558,-99.2425
mex,01549,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3984,-99.1862
mex,01550,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3614,-99.2348
mex,01560,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3611,-99.2334
mex,01566,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3612,-99.2338
mex,01567,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3614,-99.2348
mex,01569,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3612,-99.2338
mex,01580,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3503,-99.2491
mex,01585,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3503,-99.2491
mex,01586,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3503,-99.2491
mex,01587,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3503,-99.2491
mex,01588,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3503,-99.2491
mex,01589,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3503,-99.2491
mex,01590,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3543,-99.245
mex,01600,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3654,-99.1964
mex,01610,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3635,-99.2208
mex,01618,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3622,-99.2266
mex,01619,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3588,-99.2251
mex,01620,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3477,-99.2544
mex,01630,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3566,-99.2302
mex,01640,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3579,-99.2292
mex,01645,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3585,-99.2276
mex,01650,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3517,-99.241
mex,01700,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3407,-99.2286
mex,01708,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3407,-99.2286
mex,01710,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3479,-99.2232
mex,01720,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3425,-99.2418
mex,01729,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3399,-99.2423
mex,01730,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3464,-99.2331
mex,01740,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3491,-99.2265
mex,01750,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3578,-99.2184
mex,01759,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3578,-99.2184
mex,01760,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3496,-99.2036
mex,01770,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3348,-99.2342
mex,01780,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3386,-99.2183
mex,01788,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3672,-99.2082
mex,01789,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3959,-99.1981
mex,01790,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3439,-99.2061
mex,01800,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3324,-99.2716
mex,01807,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3324,-99.2716
mex,01810,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3394,-99.2561
mex,01820,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3456,-99.2549
mex,01830,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3275,-99.2935
mex,01840,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3303,-99.2484
mex,01849,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3318,-99.2524
mex,01856,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3219,-99.2694
mex,01857,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3219,-99.2694
mex,01859,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3219,-99.2694
mex,01860,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3211,-99.2625
mex,01863,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3081,-99.2733
mex,01870,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3304,-99.2637
mex,01900,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3197,-99.2099
mex,01904,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3177,-99.2233
mex,01940,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3187,-99.2166
mex,01990,Álvaro Obregón,Distrito Federal:Ciudad de México,19.3187,-99.2166
mex,02000,Azcapotzalco,Distrito Federal:Ciudad de México,19.4815,-99.1862
mex,02008,Azcapotzalco,Distrito Federal:Ciudad de México,19.4815,-99.1862
mex,02010,Azcapotzalco,Distrito Federal:Ciudad de México,19.4258,-99.1387
mex,02020,Azcapotzalco,Distrito Federal:Ciudad de México,19.4852,-99.1796
mex,02040,Azcapotzalco,Distrito Federal:Ciudad de México,19.4816,-99.1799
mex,02050,Azcapotzalco,Distrito Federal:Ciudad de México,19.4781,-99.1774
mex,02060,Azcapotzalco,Distrito Federal:Ciudad de México,19.474,-99.1778
mex,02070,Azcapotzalco,Distrito Federal:Ciudad de México,19.478,-99.1863
mex,02080,Azcapotzalco,Distrito Federal:Ciudad de México,19.468,-99.1801
mex,02090,Azcapotzalco,Distrito Federal:Ciudad de México,19.4614,-99.1849
mex,02099,Azcapotzalco,Distrito Federal:Ciudad de México,19.4673,-99.1893
mex,02100,Azcapotzalco,Distrito Federal:Ciudad de México,19.5086,-99.2042
mex,02109,Azcapotzalco,Distrito Federal:Ciudad de México,19.5086,-99.2042
mex,02110,Azcapotzalco,Distrito Federal:Ciudad de México,19.4966,-99.1864
mex,02120,Azcapotzalco,Distrito Federal:Ciudad de México,19.5009,-99.1941
mex,02125,Azcapotzalco,Distrito Federal:Ciudad de México,19.5009,-99.1941
mex,02128,Azcapotzalco,Distrito Federal:Ciudad de México,19.5016,-99.1894
mex,02129,Azcapotzalco,Distrito Federal:Ciudad de México,19.4982,-99.1876
mex,02130,Azcapotzalco,Distrito Federal:Ciudad de México,19.4993,-99.2005
mex,02140,Azcapotzalco,Distrito Federal:Ciudad de México,19.495,-99.1909
mex,02150,Azcapotzalco,Distrito Federal:Ciudad de México,19.4945,-99.196
mex,02160,Azcapotzalco,Distrito Federal:Ciudad de México,19.4865,-99.191
mex,02169,Azcapotzalco,Distrito Federal:Ciudad de México,19.4899,-99.1924
mex,02200,Azcapotzalco,Distrito Federal:Ciudad de México,19.494,-99.1876
mex,02230,Azcapotzalco,Distrito Federal:Ciudad de México,19.4999,-99.1797
mex,02240,Azcapotzalco,Distrito Federal:Ciudad de México,19.4958,-99.1682
mex,02250,Azcapotzalco,Distrito Federal:Ciudad de México,19.4853,-99.1821
mex,02260,Azcapotzalco,Distrito Federal:Ciudad de México,19.5036,-99.1692
mex,02300,Azcapotzalco,Distrito Federal:Ciudad de México,19.4853,-99.1821
mex,02310,Azcapotzalco,Distrito Federal:Ciudad de México,19.5055,-99.1753
mex,02320,Azcapotzalco,Distrito Federal:Ciudad de México,19.4901,-99.154
mex,02330,Azcapotzalco,Distrito Federal:Ciudad de México,19.489,-99.1595
mex,02340,Azcapotzalco,Distrito Federal:Ciudad de México,19.4875,-99.155
mex,02350,Azcapotzalco,Distrito Federal:Ciudad de México,19.4824,-99.1647
mex,02360,Azcapotzalco,Distrito Federal:Ciudad de México,19.4822,-99.1467
mex,02400,Azcapotzalco,Distrito Federal:Ciudad de México,19.4897,-99.2046
mex,02409,Azcapotzalco,Distrito Federal:Ciudad de México,19.487,-99.2059
mex,02410,Azcapotzalco,Distrito Federal:Ciudad de México,19.5034,-99.2095
mex,02419,Azcapotzalco,Distrito Federal:Ciudad de México,19.5034,-99.2095
mex,02420,Azcapotzalco,Distrito Federal:Ciudad de México,19.4776,-99.1838
mex,02430,Azcapotzalco,Distrito Federal:Ciudad de México,19.4955,-99.202
mex,02440,Azcapotzalco,Distrito Federal:Ciudad de México,19.4853,-99.1821
mex,02450,Azcapotzalco,Distrito Federal:Ciudad de México,19.4882,-99.1898
mex,02459,Azcapotzalco,Distrito Federal:Ciudad de México,19.4889,-99.1982
mex,02460,Azcapotzalco,Distrito Federal:Ciudad de México,19.4864,-99.1937
mex,02470,Azcapotzalco,Distrito Federal:Ciudad de México,19.483,-99.1953
mex,02479,Azcapotzalco,Distrito Federal:Ciudad de México,19.4853,-99.1821
mex,02480,Azcapotzalco,Distrito Federal:Ciudad de México,19.4853,-99.2001
mex,02490,Azcapotzalco,Distrito Federal:Ciudad de México,19.4831,-99.1917
mex,02500,Azcapotzalco,Distrito Federal:Ciudad de México,19.4829,-99.1728
mex,02510,Azcapotzalco,Distrito Federal:Ciudad de México,19.4858,-99.1733
mex,02519,Azcapotzalco,Distrito Federal:Ciudad de México,19.486,-99.1735
mex,02520,Azcapotzalco,Distrito Federal:Ciudad de México,19.4836,-99.1693
mex,02525,Azcapotzalco,Distrito Federal:Ciudad de México,19.4836,-99.1693
mex,02530,Azcapotzalco,Distrito Federal:Ciudad de México,19.4733,-99.1747
mex,02540,Azcapotzalco,Distrito Federal:Ciudad de México,19.4829,-99.1728
mex,02600,Azcapotzalco,Distrito Federal:Ciudad de México,19.4754,-99.1537
mex,02630,Azcapotzalco,Distrito Federal:Ciudad de México,19.4826,-99.1532
mex,02640,Azcapotzalco,Distrito Federal:Ciudad de México,19.4798,-99.1563
mex,02650,Azcapotzalco,Distrito Federal:Ciudad de México,19.4771,-99.1578
mex,02660,Azcapotzalco,Distrito Federal:Ciudad de México,19.4772,-99.1607
mex,02670,Azcapotzalco,Distrito Federal:Ciudad de México,19.4731,-99.1624
mex,02680,Azcapotzalco,Distrito Federal:Ciudad de México,19.4744,-99.1607
mex,02700,Azcapotzalco,Distrito Federal:Ciudad de México,19.5092,-99.2056
mex,02710,Azcapotzalco,Distrito Federal:Ciudad de México,19.4839,-99.2098
mex,02718,Azcapotzalco,Distrito Federal:Ciudad de México,19.4855,-99.2166
mex,02719,Azcapotzalco,Distrito Federal:Ciudad de México,19.478,-99.2164
mex,02720,Azcapotzalco,Distrito Federal:Ciudad de México,19.4837,-99.1912
mex,02729,Azcapotzalco,Distrito Federal:Ciudad de México,19.481,-99.1992
mex,02730,Azcapotzalco,Distrito Federal:Ciudad de México,19.48,-99.1913
mex,02739,Azcapotzalco,Distrito Federal:Ciudad de México,19.48,-99.1913
mex,02750,Azcapotzalco,Distrito Federal:Ciudad de México,19.4796,-99.2012
mex,02760,Azcapotzalco,Distrito Federal:Ciudad de México,19.4786,-99.197
mex,02770,Azcapotzalco,Distrito Federal:Ciudad de México,19.4739,-99.1922
mex,02780,Azcapotzalco,Distrito Federal:Ciudad de México,19.4736,-99.1974
mex,02790,Azcapotzalco,Distrito Federal:Ciudad de México,19.4756,-99.1948
mex,02800,Azcapotzalco,Distrito Federal:Ciudad de México,19.4625,-99.1682
mex,02810,Azcapotzalco,Distrito Federal:Ciudad de México,19.4676,-99.1633
mex,02830,Azcapotzalco,Distrito Federal:Ciudad de México,19.4678,-99.1742
mex,02840,Azcapotzalco,Distrito Federal:Ciudad de México,19.4635,-99.1747
mex,02850,Azcapotzalco,Distrito Federal:Ciudad de México,19.462,-99.1634
mex,02860,Azcapotzalco,Distrito Federal:Ciudad de México,19.462,-99.1634
mex,02870,Azcapotzalco,Distrito Federal:Ciudad de México,19.4596,-99.1738
mex,02900,Azcapotzalco,Distrito Federal:Ciudad de México,19.4727,-99.156
mex,02910,Azcapotzalco,Distrito Federal:Ciudad de México,19.4705,-99.1499
mex,02920,Azcapotzalco,Distrito Federal:Ciudad de México,19.4689,-99.1509
mex,02930,Azcapotzalco,Distrito Federal:Ciudad de México,19.4705,-99.1526
mex,02940,Azcapotzalco,Distrito Federal:Ciudad de México,19.4707,-99.1464
mex,02950,Azcapotzalco,Distrito Federal:Ciudad de México,19.4688,-99.1577
mex,02960,Azcapotzalco,Distrito Federal:Ciudad de México,19.4684,-99.1466
mex,02970,Azcapotzalco,Distrito Federal:Ciudad de México,19.4689,-99.1509
mex,02980,Azcapotzalco,Distrito Federal:Ciudad de México,19.4665,-99.1512
mex,02990,Azcapotzalco,Distrito Federal:Ciudad de México,19.4657,-99.1463
mex,03000,Benito Juárez,Distrito Federal:Ciudad de México,19.4026,-99.1547
mex,03010,Benito Juárez,Distrito Federal:Ciudad de México,19.4029,-99.1477
mex,03020,Benito Juárez,Distrito Federal:Ciudad de México,19.4004,-99.1448
mex,03023,Benito Juárez,Distrito Federal:Ciudad de México,19.3925,-99.1495
mex,03028,Benito Juárez,Distrito Federal:Ciudad de México,19.3806,-99.1611
mex,03100,Benito Juárez,Distrito Federal:Ciudad de México,19.3831,-99.1743
mex,03103,Benito Juárez,Distrito Federal:Ciudad de México,19.3654,-99.1446
mex,03104,Benito Juárez,Distrito Federal:Ciudad de México,19.3806,-99.1611
mex,03109,Benito Juárez,Distrito Federal:Ciudad de México,19.3654,-99.1446
mex,03199,Benito Juárez,Distrito Federal:Ciudad de México,19.3654,-99.1446
mex,03200,Benito Juárez,Distrito Federal:Ciudad de México,19.3833,-99.1667
mex,03220,Benito Juárez,Distrito Federal:Ciudad de México,19.372,-99.1737
mex,03229,Benito Juárez,Distrito Federal:Ciudad de México,19.372,-99.1737
mex,03230,Benito Juárez,Distrito Federal:Ciudad de México,19.3685,-99.179
mex,03240,Benito Juárez,Distrito Federal:Ciudad de México,19.3642,-99.1754
mex,03300,Benito Juárez,Distrito Federal:Ciudad de México,19.3663,-99.1622
mex,03303,Benito Juárez,Distrito Federal:Ciudad de México,19.3663,-99.1622
mex,03310,Benito Juárez,Distrito Federal:Ciudad de México,19.3686,-99.1622
mex,03313,Benito Juárez,Distrito Federal:Ciudad de México,19.3686,-99.1622
mex,03319,Benito Juárez,Distrito Federal:Ciudad de México,19.3686,-99.1622
mex,03320,Benito Juárez,Distrito Federal:Ciudad de México,19.3684,-99.1576
mex,03330,Benito Juárez,Distrito Federal:Ciudad de México,19.362,-99.1668
mex,03340,Benito Juárez,Distrito Federal:Ciudad de México,19.3663,-99.1622
mex,03400,Benito Juárez,Distrito Federal:Ciudad de México,19.3975,-99.1422
mex,03410,Benito Juárez,Distrito Federal:Ciudad de México,19.3905,-99.1415
mex,03420,Benito Juárez,Distrito Federal:Ciudad de México,19.3897,-99.1449
mex,03430,Benito Juárez,Distrito Federal:Ciudad de México,19.3876,-99.1409
mex,03440,Benito Juárez,Distrito Federal:Ciudad de México,19.3913,-99.1424
mex,03500,Benito Juárez,Distrito Federal:Ciudad de México,19.3812,-99.1368
mex,03510,Benito Juárez,Distrito Federal:Ciudad de México,19.3948,-99.135
mex,03520,Benito Juárez,Distrito Federal:Ciudad de México,19.3902,-99.1359
mex,03530,Benito Juárez,Distrito Federal:Ciudad de México,19.3874,-99.1363
mex,03540,Benito Juárez,Distrito Federal:Ciudad de México,19.3757,-99.1381
mex,03550,Benito Juárez,Distrito Federal:Ciudad de México,19.3729,-99.1361
mex,03560,Benito Juárez,Distrito Federal:Ciudad de México,19.3705,-99.1394
mex,03570,Benito Juárez,Distrito Federal:Ciudad de México,19.3654,-99.1405
mex,03580,Benito Juárez,Distrito Federal:Ciudad de México,19.3611,-99.1409
mex,03590,Benito Juárez,Distrito Federal:Ciudad de México,19.3584,-99.1417
mex,03600,Benito Juárez,Distrito Federal:Ciudad de México,19.3818,-99.1544
mex,03610,Benito Juárez,Distrito Federal:Ciudad de México,19.3823,-99.142
mex,03620,Benito Juárez,Distrito Federal:Ciudad de México,19.3806,-99.1611
mex,03630,Benito Juárez,Distrito Federal:Ciudad de México,19.3799,-99.1479
mex,03640,Benito Juárez,Distrito Federal:Ciudad de México,19.3906,-99.1605
mex,03650,Benito Juárez,Distrito Federal:Ciudad de México,19.3758,-99.1548
mex,03660,Benito Juárez,Distrito Federal:Ciudad de México,19.375,-99.1451
mex,03700,Benito Juárez,Distrito Federal:Ciudad de México,19.381,-99.1929
mex,03710,Benito Juárez,Distrito Federal:Ciudad de México,19.3832,-99.1803
mex,03720,Benito Juárez,Distrito Federal:Ciudad de México,19.3705,-99.1563
mex,03730,Benito Juárez,Distrito Federal:Ciudad de México,19.3806,-99.1611
mex,03740,Benito Juárez,Distrito Federal:Ciudad de México,19.3765,-99.1802
mex,03800,Benito Juárez,Distrito Federal:Ciudad de México,19.3901,-99.1847
mex,03810,Benito Juárez,Distrito Federal:Ciudad de México,19.3928,-99.1729
mex,03820,Benito Juárez,Distrito Federal:Ciudad de México,19.3899,-99.1785
mex,03840,Benito Juárez,Distrito Federal:Ciudad de México,19.3868,-99.1779
mex,03849,Benito Juárez,Distrito Federal:Ciudad de México,19.3868,-99.1779
mex,03900,Benito Juárez,Distrito Federal:Ciudad de México,19.3663,-99.1852
mex,03910,Benito Juárez,Distrito Federal:Ciudad de México,19.373,-99.1888
mex,03920,Benito Juárez,Distrito Federal:Ciudad de México,19.373,-99.1839
mex,03930,Benito Juárez,Distrito Federal:Ciudad de México,19.3806,-99.1611
mex,03940,Benito Juárez,Distrito Federal:Ciudad de México,19.3647,-99.1804
mex,04000,Coyoacán,Distrito Federal:Ciudad de México,19.34,-99.1617
mex,04009,Coyoacán,Distrito Federal:Ciudad de México,19.34,-99.1617
mex,04010,Coyoacán,Distrito Federal:Ciudad de México,19.3175,-99.1327
mex,04020,Coyoacán,Distrito Federal:Ciudad de México,19.3267,-99.1504
mex,04030,Coyoacán,Distrito Federal:Ciudad de México,19.3175,-99.1327
mex,04040,Coyoacán,Distrito Federal:Ciudad de México,19.3457,-99.1479
mex,04100,Coyoacán,Distrito Federal:Ciudad de México,19.4206,-99.1815
mex,04110,Coyoacán,Distrito Federal:Ciudad de México,19.3581,-99.1713
mex,04120,Coyoacán,Distrito Federal:Ciudad de México,19.4049,-99.1711
mex,04129,Coyoacán,Distrito Federal:Ciudad de México,19.4831,-99.1917
mex,04200,Coyoacán,Distrito Federal:Ciudad de México,19.3459,-99.1346
mex,04210,Coyoacán,Distrito Federal:Ciudad de México,19.3455,-99.1326
mex,04230,Coyoacán,Distrito Federal:Ciudad de México,19.35,-99.15
mex,04239,Coyoacán,Distrito Federal:Ciudad de México,19.35,-99.15
mex,04240,Coyoacán,Distrito Federal:Ciudad de México,19.3474,-99.1287
mex,04250,Coyoacán,Distrito Federal:Ciudad de México,19.3443,-99.1249
mex,04259,Coyoacán,Distrito Federal:Ciudad de México,19.3443,-99.1249
mex,04260,Coyoacán,Distrito Federal:Ciudad de México,19.3455,-99.1326
mex,04270,Coyoacán,Distrito Federal:Ciudad de México,19.3455,-99.1326
mex,04280,Coyoacán,Distrito Federal:Ciudad de México,19.3396,-99.1246
mex,04300,Coyoacán,Distrito Federal:Ciudad de México,19.3198,-99.1622
mex,04307,Coyoacán,Distrito Federal:Ciudad de México,19.3198,-99.1622
mex,04309,Coyoacán,Distrito Federal:Ciudad de México,19.3198,-99.1622
mex,04310,Coyoacán,Distrito Federal:Ciudad de México,19.343,-99.1743
mex,04317,Coyoacán,Distrito Federal:Ciudad de México,19.342,-99.1797
mex,04318,Coyoacán,Distrito Federal:Ciudad de México,19.342,-99.1797
mex,04319,Coyoacán,Distrito Federal:Ciudad de México,19.3409,-99.185
mex,04320,Coyoacán,Distrito Federal:Ciudad de México,19.341,-99.169
mex,04326,Coyoacán,Distrito Federal:Ciudad de México,19.34,-99.1617
mex,04327,Coyoacán,Distrito Federal:Ciudad de México,19.3407,-99.1672
mex,04330,Coyoacán,Distrito Federal:Ciudad de México,19.3384,-99.1525
mex,04336,Coyoacán,Distrito Federal:Ciudad de México,19.3378,-99.1523
mex,04337,Coyoacán,Distrito Federal:Ciudad de México,19.3378,-99.1523
mex,04338,Coyoacán,Distrito Federal:Ciudad de México,19.3355,-99.1516
mex,04340,Coyoacán,Distrito Federal:Ciudad de México,19.339,-99.1867
mex,04350,Coyoacán,Distrito Federal:Ciudad de México,19.3405,-99.1809
mex,04359,Coyoacán,Distrito Federal:Ciudad de México,19.3405,-99.1809
mex,04360,Coyoacán,Distrito Federal:Ciudad de México,19.3338,-99.1794
mex,04368,Coyoacán,Distrito Federal:Ciudad de México,19.3321,-99.1753
mex,04369,Coyoacán,Distrito Federal:Ciudad de México,19.3286,-99.1672
mex,04370,Coyoacán,Distrito Federal:Ciudad de México,19.3376,-99.1448
mex,04380,Coyoacán,Distrito Federal:Ciudad de México,19.4177,-99.1773
mex,04390,Coyoacán,Distrito Federal:Ciudad de México,19.3258,-99.1575
mex,04400,Coyoacán,Distrito Federal:Ciudad de México,19.3344,-99.1333
mex,04410,Coyoacán,Distrito Federal:Ciudad de México,19.3326,-99.1415
